restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
8uuMkezIN1c8zGEWkaMRqg,Los Tacos No. 1,136 Church St,40.714282,-74.008675,4.5,$,Tacos,143
MeUq9lombxM9alxs64tejQ,Pepolino Restaurant,281 W Broadway,40.720756,-74.004885,4.0,$$$,Tuscan,548
alFl7eiu6Go-YxZAdp88Fw,Go! Go! Curry!,12 John St,40.7098966,-74.0090997,4.0,$$,Japanese Curry,364
kVrTff8uDMSBAaceBwQ7dg,Saluggi's,325 Church St,40.720104,-74.003578,4.0,$$,Pizza,558
L-IuiVoFMDSw2K6OAciP1g,Mamoun's Falafel,119 MacDougal St,40.7302874,-74.0004383,4.0,$,Middle Eastern,2383
t4B9GkAuiYIjFCt9SlK3EQ,Poke Bowl,104 Fulton St,40.709569,-74.0068345,4.0,$$,Poke,306
_0WFGjXuenlBixOlbSlGeQ,Crown Shy,70 Pine St,40.7063449,-74.0076944,4.5,$$$$,American (New),269
3uJ-wOpTZHd4dsIjMbmYgQ,Thalassa Restaurant,179 Franklin St,40.7193085,-74.0095971,4.0,$$$,Seafood,408
bdKc4CSJPv-XLgxVwrtPrg,Forlini's Restaurant,93 Baxter St,40.71695,-73.99957,4.5,$$$,Italian,446
7Qvh0oFRsoqrO9qNlcMKXQ,Saigon Shack,114 Macdougal St,40.72969,-74.000629,4.0,$,Sandwiches,2382
qzdCvtgpCDjNVV_zRJB5EQ,Voyager Espresso,110 William St,40.708872,-74.006695,4.5,$,Coffee & Tea,131
U74_3F7r3tMhd6dmTmDBxQ,Macao trading,311 Church St,40.719623,-74.003904,4.0,$$$,Asian Fusion,751
uc5qQMzs96rzjK27epDCug,Joe's Pizza,7 Carmine St,40.730554,-74.002136,4.0,$,Pizza,2536
obFs12x7mgYPGxgalBd22w,Le Coucou,138 Lafayette St,40.71909,-74.00013,4.0,$$$$,French,563
yoPMDATGXh_8NR7I0SW1gw,Manhattan Proper,6 Murray St,40.713341940631,-74.0080507346,4.0,$$,Sports Bars,338
0GN6l4FAknTFSWZhEan45A,GunBae,67 Murray St,40.714683,-74.010223,4.0,$$,Korean,283
7qYeyW9_dxnbaBCFUXGk_A,Stage Door Pizza,26 Vesey St,40.7120047333763,-74.0096561511938,4.0,$,Pizza,245
q2VwOuFDRJyIUfUFy8HQzg,Suspenders Restaurant & Bar,108 Greenwich St,40.70857,-74.01347,4.0,$$,Gastropubs,257
VaL9GaBR_GR-q9d1VzJF3g,Suteishi,24 Peck Slip,40.70788,-74.00194,4.0,$$$,Japanese,490
