restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
-J8VuX3wGrYSOBu2G0hMsw,Katsu-Hama,11 E 47th St,40.75638,-73.97759,4.0,$$,Japanese,1319
PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,1 Central Park W,40.7691122743293,-73.9814290717583,4.5,$$$$,French,1880
unWoFZeSWa0DK1YMekO_Uw,Trademark Taste + Grind,38 W 36th St,40.7503233942813,-73.9855566306885,4.5,$$,Venues & Event Spaces,650
-9NO2IDCJMyNGZMAQ1-VQw,NY Pizza Suprema,413 8th Ave,40.7502059936523,-73.9953231811523,4.0,$,Pizza,2013
xq0cX_DgxiJMXwhmEl9kUA,Café China,13 E 37th St,40.7499225208569,-73.9819464127197,4.0,$$,Szechuan,1619
rKeLuHDI3PQZsPSVCEMHtw,Wondee Siam,792 9th Ave,40.76495,-73.98747,4.0,$$,Thai,999
jh42MR1OQFAFMhe_pQEzmw,Rustic Table,504 W 42nd St,40.759624,-73.9958265,4.0,$$,Mediterranean,855
z1OgXX3L9Ipl2mu-Hf4ADw,VIV,717 9th Ave,40.76277,-73.98969,4.0,$$,Thai,870
FEVQpbOPOwAPNIgO7D3xxw,Shake Shack,Madison Square Park,40.7414000197233,-73.98815019045,4.0,$$,Burgers,5576
-Td-YEPTOUq2H3LRWgRxUw,Non Solo Piada,302 W 37th St,40.75414,-73.99245,4.5,$$,Italian,342
Z65cd3Z7JvwK8TnSVg-cfA,District Tap House,246 W 38th St,40.75409,-73.99039,4.0,$$,Sports Bars,829
ogCC-lJJYnwXDvKGmKZ6Sw,Woorijip,12 W 32nd St,40.74747,-73.98648,4.0,$,Korean,2619
XxLGYdB0s8IkZ9QZtGKBZA,Burger Joint,119 W 56th St,40.7642604687359,-73.978533363932,3.5,$$,American (Traditional),2313
MOwB9YYd-Ko6nVgSB-ltQw,Briciola,370 W 51st St,40.7637997047278,-73.9880919456482,4.0,$$,Italian,839
